row_index,classe_real,predicao,fold
5527,c1,c1,4
5528,c5,c234,1
5529,c5,c1,1
5530,c234,c234,4
5531,c234,c5,0
5532,c5,c5,3
5533,c1,c234,3
5534,c5,c234,0
5535,c5,c5,0
5536,c234,c1,1
5537,c1,c234,4
5538,c5,c234,0
5539,c234,c1,1
5540,c234,c1,3
5541,c234,c234,4
5542,c234,c234,1
5543,c234,c234,2
5544,c234,c234,1
5545,c234,c1,1
5546,c5,c234,0
5547,c234,c5,1
5548,c1,c5,4
5549,c5,c5,2
5550,c1,c234,4
5551,c5,c234,4
5552,c234,c234,1
5553,c234,c5,2
5554,c1,c1,3
5555,c1,c1,4
5556,c1,c234,2
5557,c5,c5,3
5558,c1,c1,2
5559,c234,c1,1
5560,c1,c1,3
5561,c5,c234,0
5562,c1,c1,1
5563,c234,c234,1
5564,c234,c234,3
5565,c234,c1,4
5566,c1,c1,1
5567,c1,c5,4
5568,c1,c5,3
5569,c1,c1,2
5570,c1,c1,0
5571,c5,c5,2
5572,c5,c5,4
5573,c5,c1,2
5574,c5,c5,3
5575,c5,c5,0
5576,c5,c234,2
5577,c234,c5,0
5578,c234,c5,1
5579,c234,c1,2
5580,c234,c5,4
5581,c5,c5,3
5582,c234,c5,3
5583,c234,c234,0
5584,c1,c234,4
5585,c1,c1,2
5586,c5,c234,4
5587,c5,c5,3
5588,c1,c1,2
5589,c234,c5,0
5590,c234,c5,0
5591,c5,c5,1
5592,c234,c234,1
5593,c5,c5,4
5594,c234,c1,0
5595,c5,c1,3
5596,c1,c234,4
5597,c234,c234,4
5598,c1,c1,0
5599,c234,c1,1
5600,c234,c1,4
5601,c5,c1,4
5602,c234,c1,2
5603,c5,c5,0
5604,c5,c234,1
5605,c1,c1,1
5606,c5,c1,2
5607,c5,c234,4
5608,c5,c234,0
5609,c234,c5,3
5610,c234,c5,3
5611,c234,c5,2
5612,c1,c5,2
5613,c1,c234,4
5614,c1,c234,4
5615,c234,c234,0
5616,c1,c234,1
5617,c234,c234,0
5618,c234,c5,1
5619,c5,c234,0
5620,c1,c1,0
5621,c5,c234,1
5622,c5,c5,4
5623,c234,c1,3
5624,c234,c5,4
5625,c234,c1,2
5626,c234,c1,4
5627,c5,c1,4
5628,c5,c1,0
5629,c234,c234,4
5630,c5,c234,1
5631,c234,c234,4
5632,c234,c234,3
5633,c5,c5,3
5634,c5,c234,1
5635,c1,c1,4
5636,c5,c5,1
5637,c1,c1,4
5638,c1,c1,3
5639,c5,c1,2
5640,c234,c1,0
5641,c234,c1,3
5642,c1,c234,3
5643,c1,c5,0
5644,c1,c1,4
5645,c5,c5,0
5646,c234,c234,1
5647,c234,c5,2
5648,c5,c5,1
5649,c5,c1,1
5650,c1,c234,4
5651,c1,c5,3
5652,c1,c234,3
5653,c234,c1,2
5654,c1,c234,3
5655,c234,c5,0
5656,c234,c5,1
5657,c234,c1,1
5658,c234,c5,0
5659,c1,c1,0
5660,c234,c234,3
5661,c234,c5,4
5662,c234,c5,3
5663,c1,c1,3
5664,c5,c234,1
5665,c234,c234,4
5666,c5,c234,1
5667,c1,c1,2
5668,c234,c234,1
5669,c1,c5,0
5670,c5,c1,4
5671,c1,c1,4
5672,c234,c5,0
5673,c234,c1,4
5674,c1,c5,3
5675,c1,c1,1
5676,c5,c5,0
5677,c234,c5,0
5678,c5,c5,1
5679,c5,c5,2
5680,c5,c234,4
5681,c234,c5,1
5682,c1,c234,0
5683,c5,c234,2
5684,c1,c1,1
5685,c1,c1,4
5686,c5,c5,0
5687,c234,c5,4
5688,c5,c5,2
5689,c5,c5,4
5690,c5,c234,1
5691,c234,c5,3
5692,c5,c5,3
5693,c234,c1,0
5694,c234,c5,3
5695,c5,c234,2
5696,c1,c5,0
5697,c234,c1,1
5698,c5,c234,0
5699,c234,c1,1
5700,c5,c5,3
5701,c5,c1,0
5702,c1,c5,1
5703,c234,c5,1
5704,c5,c5,0
5705,c234,c234,4
5706,c1,c1,4
5707,c5,c1,0
5708,c234,c5,1
5709,c5,c5,2
5710,c234,c5,1
5711,c234,c234,1
5712,c5,c1,1
5713,c5,c1,2
5714,c234,c234,4
5715,c1,c1,1
5716,c1,c1,0
5717,c1,c1,1
5718,c1,c1,2
5719,c234,c5,2
5720,c234,c5,1
5721,c5,c5,4
5722,c5,c5,2
5723,c1,c1,3
5724,c1,c234,0
5725,c234,c5,2
5726,c234,c234,3
5727,c234,c1,0
5728,c1,c1,4
5729,c5,c1,2
5730,c1,c234,3
5731,c234,c234,4
5732,c5,c1,1
5733,c234,c5,0
5734,c1,c1,0
5735,c1,c1,4
5736,c1,c234,3
5737,c1,c234,3
5738,c1,c234,3
5739,c234,c5,1
5740,c1,c234,3
5741,c5,c234,2
5742,c5,c234,2
5743,c5,c1,2
5744,c234,c234,1
5745,c234,c5,0
5746,c1,c1,3
5747,c1,c1,3
5748,c234,c5,2
5749,c5,c234,3
5750,c5,c234,0
5751,c234,c5,1
5752,c1,c234,4
5753,c5,c234,4
5754,c1,c1,2
5755,c234,c234,2
5756,c5,c234,0
5757,c234,c5,2
5758,c234,c234,1
5759,c234,c1,3
5760,c5,c5,2
5761,c234,c5,4
5762,c5,c5,2
5763,c5,c1,0
5764,c5,c5,0
5765,c5,c234,2
5766,c5,c5,1
5767,c234,c1,1
5768,c234,c1,0
5769,c5,c1,4
5770,c234,c234,2
5771,c1,c234,1
5772,c1,c234,4
5773,c1,c1,3
5774,c5,c5,4
5775,c5,c234,3
5776,c234,c234,3
5777,c5,c1,0
5778,c234,c5,4
5779,c1,c5,2
5780,c5,c234,3
5781,c1,c1,3
5782,c234,c234,3
5783,c5,c1,2
5784,c234,c5,1
5785,c5,c5,2
5786,c5,c234,0
5787,c234,c234,3
5788,c1,c1,1
5789,c5,c234,4
5790,c234,c234,4
5791,c1,c1,3
5792,c234,c234,4
5793,c1,c1,3
5794,c5,c234,2
5795,c1,c1,1
5796,c234,c1,3
5797,c1,c5,2
5798,c5,c234,4
5799,c5,c5,0
5800,c234,c234,4
5801,c1,c234,0
5802,c5,c234,1
5803,c234,c234,0
5804,c5,c1,1
5805,c234,c5,2
5806,c5,c5,1
5807,c1,c234,1
5808,c1,c234,4
5809,c1,c5,1
5810,c1,c5,1
5811,c5,c1,0
5812,c5,c1,0
5813,c1,c1,3
5814,c234,c234,0
5815,c234,c5,4
5816,c234,c234,2
5817,c1,c1,1
5818,c5,c5,3
5819,c1,c1,3
5820,c1,c234,2
5821,c234,c1,2
5822,c1,c234,1
5823,c5,c5,0
5824,c234,c1,0
5825,c1,c1,2
5826,c234,c1,0
5827,c5,c5,1
5828,c1,c234,0
5829,c5,c5,3
5830,c1,c1,1
5831,c1,c234,2
5832,c1,c1,3
5833,c234,c5,1
5834,c234,c1,0
5835,c5,c1,4
5836,c1,c1,4
5837,c234,c5,4
5838,c234,c5,4
5839,c234,c5,2
5840,c1,c1,3
5841,c1,c234,4
5842,c234,c5,3
5843,c234,c1,0
5844,c234,c1,3
5845,c1,c234,3
5846,c234,c234,1
5847,c5,c1,1
5848,c234,c234,4
5849,c1,c1,2
5850,c234,c5,2
5851,c5,c234,4
5852,c234,c234,2
5853,c5,c5,2
5854,c234,c234,3
5855,c1,c5,4
5856,c5,c5,3
5857,c5,c5,0
5858,c5,c1,2
5859,c1,c234,4
5860,c234,c5,3
5861,c1,c234,0
5862,c5,c5,3
5863,c234,c234,3
5864,c1,c1,3
5865,c1,c5,0
5866,c1,c5,2
5867,c5,c5,4
5868,c5,c234,1
5869,c5,c234,4
5870,c5,c234,3
5871,c1,c5,3
5872,c1,c1,1
5873,c5,c1,3
5874,c5,c5,3
5875,c234,c5,0
5876,c1,c1,3
5877,c234,c234,4
5878,c1,c5,0
5879,c5,c1,3
5880,c5,c1,4
5881,c234,c5,3
5882,c234,c1,2
5883,c5,c5,3
5884,c5,c5,3
5885,c5,c1,2
5886,c5,c5,0
5887,c1,c234,3
5888,c1,c234,1
5889,c5,c1,4
5890,c234,c5,3
5891,c1,c1,1
5892,c5,c234,0
5893,c1,c5,0
5894,c234,c5,0
5895,c234,c234,3
5896,c234,c234,1
5897,c234,c234,3
5898,c1,c1,2
5899,c5,c234,4
5900,c234,c234,4
5901,c1,c234,4
5902,c234,c1,3
5903,c5,c5,2
5904,c234,c234,4
5905,c5,c5,0
5906,c5,c5,2
5907,c1,c234,0
5908,c1,c5,2
5909,c1,c5,1
5910,c1,c5,2
5911,c5,c5,3
5912,c1,c1,1
5913,c234,c1,2
5914,c1,c1,0
5915,c5,c5,4
5916,c5,c234,4
5917,c234,c1,0
5918,c234,c234,4
5919,c1,c1,3
5920,c5,c234,1
5921,c5,c1,4
5922,c5,c5,1
5923,c1,c5,4
5924,c234,c1,2
5925,c5,c1,2
5926,c5,c5,0
5927,c234,c234,1
5928,c1,c5,4
5929,c1,c1,1
5930,c5,c5,3
5931,c234,c1,2
5932,c5,c5,0
5933,c1,c234,0
5934,c1,c1,2
5935,c234,c5,0
5936,c5,c1,2
5937,c5,c5,3
5938,c1,c5,3
5939,c234,c234,0
5940,c1,c1,3
5941,c1,c1,0
5942,c234,c5,3
5943,c234,c5,1
5944,c234,c1,1
5945,c234,c1,0
5946,c234,c5,0
5947,c1,c1,0
5948,c234,c5,2
5949,c1,c5,3
5950,c5,c5,0
5951,c234,c5,0
5952,c5,c5,3
5953,c234,c1,4
5954,c5,c5,4
5955,c234,c234,0
5956,c234,c234,2
5957,c234,c1,4
5958,c5,c5,0
5959,c1,c1,2
5960,c234,c1,3
5961,c5,c1,4
5962,c1,c234,1
5963,c1,c5,4
5964,c5,c234,1
5965,c1,c1,4
5966,c5,c234,3
5967,c234,c1,0
5968,c5,c5,1
5969,c5,c1,3
5970,c1,c1,4
5971,c1,c1,4
5972,c234,c5,2
5973,c234,c1,0
5974,c5,c1,4
5975,c234,c1,3
5976,c234,c1,0
5977,c1,c1,3
5978,c1,c234,1
5979,c234,c5,0
5980,c234,c234,2
5981,c234,c234,0
5982,c234,c1,2
5983,c5,c1,2
5984,c1,c1,4
5985,c5,c1,4
5986,c5,c1,0
5987,c5,c1,1
5988,c234,c1,4
5989,c1,c1,1
5990,c5,c1,0
5991,c234,c234,3
5992,c5,c5,0
5993,c5,c5,3
5994,c234,c5,0
5995,c234,c234,0
5996,c1,c234,3
5997,c5,c5,3
5998,c5,c5,1
5999,c234,c5,4
6000,c1,c5,1
6001,c1,c1,2
6002,c5,c5,2
6003,c5,c5,1
6004,c5,c1,4
6005,c234,c1,2
6006,c234,c5,2
6007,c1,c1,2
6008,c234,c1,4
6009,c5,c1,3
6010,c234,c5,0
6011,c1,c1,2
6012,c234,c5,4
6013,c5,c1,2
6014,c5,c234,1
6015,c234,c234,1
6016,c234,c234,2
6017,c5,c1,2
6018,c5,c5,0
6019,c234,c234,2
6020,c5,c1,0
6021,c5,c5,3
6022,c5,c234,3
6023,c5,c234,4
6024,c234,c234,2
6025,c234,c234,2
6026,c234,c234,1
6027,c5,c5,4
6028,c1,c5,2
6029,c1,c1,4
6030,c234,c5,2
6031,c234,c5,1
6032,c1,c1,2
6033,c5,c5,2
6034,c1,c1,2
6035,c1,c1,1
6036,c1,c234,2
6037,c5,c5,1
6038,c234,c5,3
6039,c234,c234,4
6040,c5,c5,3
6041,c5,c5,2
6042,c5,c5,3
6043,c5,c5,3
6044,c5,c5,3
6045,c234,c5,2
6046,c1,c234,0
6047,c234,c5,0
6048,c234,c5,3
6049,c234,c234,4
6050,c5,c1,3
6051,c234,c234,4
6052,c234,c234,2
6053,c234,c234,1
6054,c5,c5,4
6055,c5,c234,1
6056,c1,c5,1
6057,c234,c234,1
6058,c234,c5,0
6059,c5,c1,0
6060,c1,c234,4
6061,c5,c1,4
6062,c1,c5,2
6063,c234,c1,3
6064,c5,c5,0
6065,c5,c1,3
6066,c234,c1,0
6067,c1,c5,0
6068,c1,c1,4
6069,c234,c234,4
6070,c5,c5,1
6071,c1,c1,1
6072,c234,c1,3
6073,c234,c1,2
6074,c5,c5,3
6075,c1,c5,2
6076,c234,c1,3
6077,c234,c234,4
6078,c5,c1,0
6079,c1,c234,4
6080,c234,c234,1
6081,c234,c5,3
6082,c234,c1,4
6083,c5,c234,3
6084,c5,c234,4
6085,c1,c1,3
6086,c5,c234,1
6087,c5,c5,2
6088,c234,c5,1
6089,c234,c5,1
6090,c5,c234,3
6091,c234,c234,2
6092,c5,c234,0
6093,c5,c1,4
6094,c5,c234,0
6095,c234,c5,1
6096,c234,c234,3
6097,c234,c1,0
6098,c5,c5,0
6099,c5,c234,4
6100,c5,c1,1
6101,c234,c1,3
6102,c234,c1,2
6103,c5,c5,4
6104,c5,c234,2
6105,c5,c5,0
6106,c5,c5,3
6107,c1,c234,0
6108,c5,c5,2
6109,c1,c5,3
6110,c5,c5,3
6111,c234,c5,1
6112,c1,c1,4
6113,c5,c1,4
6114,c234,c5,1
6115,c1,c1,1
6116,c234,c1,0
6117,c1,c1,2
6118,c234,c1,1
6119,c1,c234,0
6120,c234,c5,1
6121,c5,c234,4
6122,c234,c234,1
6123,c234,c234,0
6124,c1,c1,1
6125,c5,c5,2
6126,c234,c234,0
6127,c234,c1,4
6128,c5,c234,2
6129,c1,c1,2
6130,c1,c1,4
6131,c234,c1,4
6132,c1,c234,2
6133,c5,c1,4
6134,c5,c5,2
6135,c234,c234,2
6136,c5,c5,1
6137,c5,c5,2
6138,c234,c5,2
6139,c1,c234,4
6140,c5,c5,1
6141,c234,c5,1
6142,c5,c234,0
6143,c234,c5,0
6144,c5,c5,3
6145,c1,c1,0
6146,c5,c1,1
6147,c234,c1,1
6148,c234,c1,4
6149,c1,c1,0
6150,c5,c5,3
6151,c1,c234,1
6152,c234,c234,3
6153,c1,c234,4
6154,c1,c1,2
6155,c5,c234,3
6156,c234,c5,2
6157,c1,c5,4
6158,c5,c5,1
6159,c234,c1,3
6160,c1,c234,1
6161,c5,c234,1
6162,c5,c5,4
6163,c1,c234,2
6164,c5,c5,1
6165,c234,c5,0
6166,c5,c5,0
6167,c5,c5,4
6168,c1,c5,1
6169,c234,c234,0
6170,c5,c234,4
6171,c1,c5,1
6172,c5,c5,3
6173,c234,c5,3
6174,c5,c5,4
6175,c1,c1,2
6176,c1,c5,3
6177,c5,c5,1
6178,c5,c5,2
6179,c5,c5,1
6180,c1,c1,1
6181,c1,c5,4
6182,c234,c234,0
6183,c5,c5,0
6184,c234,c234,4
6185,c1,c234,2
6186,c5,c5,1
6187,c5,c5,4
6188,c234,c1,3
6189,c1,c234,2
6190,c5,c234,2
6191,c1,c234,2
6192,c234,c5,0
6193,c1,c234,1
6194,c234,c5,2
6195,c1,c234,3
6196,c1,c1,3
6197,c1,c1,4
6198,c234,c1,2
6199,c5,c5,4
6200,c5,c5,3
6201,c1,c5,3
6202,c5,c234,3
6203,c1,c1,1
6204,c5,c5,4
6205,c5,c234,4
6206,c234,c5,3
6207,c1,c1,1
6208,c234,c1,0
6209,c1,c1,0
6210,c234,c5,0
6211,c1,c1,1
6212,c1,c234,0
6213,c5,c5,0
6214,c234,c1,0
6215,c234,c234,1
6216,c1,c5,0
6217,c234,c234,2
6218,c234,c1,3
6219,c234,c234,2
6220,c1,c5,0
6221,c5,c5,3
6222,c234,c1,0
6223,c234,c1,3
6224,c1,c1,1
6225,c1,c1,4
6226,c1,c234,0
6227,c5,c1,3
6228,c1,c1,4
6229,c5,c1,2
6230,c5,c1,2
6231,c5,c5,3
6232,c5,c5,0
6233,c5,c1,4
6234,c1,c5,0
6235,c234,c1,0
6236,c234,c234,1
6237,c5,c5,2
6238,c5,c1,0
6239,c1,c5,3
6240,c1,c1,0
6241,c234,c1,1
6242,c1,c1,3
6243,c1,c1,2
6244,c234,c1,2
6245,c234,c5,2
6246,c234,c1,3
6247,c5,c234,1
6248,c234,c234,4
6249,c1,c234,2
6250,c234,c234,3
6251,c5,c5,1
6252,c5,c5,1
6253,c5,c5,2
6254,c1,c5,4
6255,c1,c1,1
6256,c234,c1,4
6257,c234,c1,2
6258,c234,c1,0
6259,c234,c1,1
6260,c234,c234,0
6261,c234,c1,2
6262,c5,c5,2
6263,c234,c1,2
6264,c1,c5,1
6265,c1,c234,0
6266,c5,c5,2
6267,c1,c234,3
6268,c1,c1,1
6269,c1,c234,1
6270,c234,c5,3
6271,c234,c234,4
6272,c234,c1,2
6273,c5,c234,3
6274,c1,c1,3
6275,c1,c1,1
6276,c1,c234,1
6277,c234,c234,2
6278,c1,c5,0
6279,c5,c234,3
6280,c1,c234,3
6281,c234,c5,3
6282,c234,c234,4
6283,c1,c1,1
6284,c234,c5,2
6285,c5,c1,4
6286,c5,c5,3
6287,c5,c5,1
6288,c234,c234,4
6289,c5,c5,3
6290,c5,c5,2
6291,c1,c1,3
6292,c234,c234,4
6293,c234,c234,1
6294,c5,c5,1
6295,c5,c5,3
6296,c5,c1,4
6297,c5,c5,0
6298,c5,c5,1
6299,c234,c5,4
6300,c234,c1,0
6301,c5,c1,0
6302,c1,c1,0
6303,c5,c5,3
6304,c5,c1,2
6305,c234,c5,4
6306,c1,c5,4
6307,c1,c234,3
6308,c5,c5,1
6309,c5,c1,0
6310,c5,c1,0
6311,c1,c234,1
6312,c234,c1,2
6313,c234,c1,3
6314,c5,c5,1
6315,c234,c1,1
6316,c234,c1,4
6317,c1,c1,3
6318,c234,c234,3
6319,c1,c234,0
6320,c1,c1,0
6321,c5,c5,3
6322,c234,c234,1
6323,c1,c1,0
6324,c234,c234,1
6325,c234,c234,1
6326,c234,c234,2
6327,c5,c1,4
6328,c1,c5,1
6329,c234,c5,1
6330,c234,c1,2
6331,c1,c234,4
6332,c234,c234,3
6333,c234,c234,0
6334,c5,c5,0
6335,c1,c1,2
6336,c5,c5,2
6337,c5,c234,3
6338,c234,c1,1
6339,c5,c5,2
6340,c5,c1,4
6341,c5,c234,4
6342,c5,c5,1
6343,c5,c5,0
6344,c234,c234,4
6345,c5,c5,2
6346,c1,c234,2
6347,c234,c1,1
6348,c234,c1,2
6349,c5,c5,4
6350,c5,c5,1
6351,c234,c234,3
6352,c5,c5,1
6353,c1,c1,3
6354,c5,c5,3
6355,c5,c5,0
6356,c5,c1,4
6357,c234,c234,1
6358,c234,c5,3
6359,c1,c1,0
6360,c1,c5,4
6361,c234,c5,3
6362,c5,c5,0
6363,c5,c5,3
6364,c5,c5,2
6365,c1,c5,2
6366,c234,c5,4
6367,c1,c234,1
6368,c5,c5,3
6369,c1,c1,1
6370,c1,c5,2
6371,c1,c5,4
6372,c234,c1,3
6373,c1,c1,0
6374,c1,c1,2
6375,c5,c5,4
6376,c1,c234,2
6377,c234,c5,3
6378,c5,c5,3
6379,c234,c234,2
6380,c234,c1,4
6381,c234,c234,3
6382,c5,c1,2
6383,c1,c1,4
6384,c5,c5,0
6385,c1,c1,0
6386,c234,c234,3
6387,c5,c234,4
6388,c234,c5,0
6389,c1,c1,2
6390,c5,c1,2
6391,c234,c234,2
6392,c5,c5,4
6393,c5,c1,2
6394,c234,c5,1
6395,c5,c5,4
6396,c1,c1,2
6397,c234,c5,2
6398,c5,c234,4
6399,c234,c5,0
6400,c5,c5,3
6401,c5,c5,1
6402,c5,c5,4
6403,c5,c5,3
6404,c1,c234,0
6405,c1,c1,0
6406,c234,c5,2
6407,c5,c5,3
6408,c234,c1,1
6409,c5,c234,3
6410,c5,c234,4
6411,c234,c1,0
6412,c5,c234,0
6413,c5,c5,4
6414,c5,c1,2
6415,c1,c1,4
6416,c234,c234,3
6417,c234,c1,3
6418,c234,c1,4
6419,c234,c234,2
6420,c234,c5,1
6421,c234,c5,2
6422,c1,c1,2
6423,c1,c1,1
6424,c1,c1,1
6425,c234,c234,3
6426,c5,c234,3
6427,c5,c5,2
6428,c1,c234,4
6429,c5,c5,0
6430,c5,c234,3
6431,c234,c1,0
6432,c1,c1,2
6433,c5,c5,0
6434,c234,c1,0
6435,c234,c1,4
6436,c5,c5,2
6437,c5,c1,4
6438,c5,c5,0
6439,c234,c5,3
6440,c5,c234,4
6441,c234,c1,4
6442,c5,c234,2
6443,c5,c5,4
6444,c1,c5,1
6445,c1,c1,1
6446,c5,c234,1
6447,c5,c1,1
6448,c234,c5,0
6449,c234,c1,2
6450,c1,c234,3
6451,c234,c5,3
6452,c234,c234,4
6453,c234,c5,2
6454,c5,c5,2
6455,c5,c5,2
6456,c234,c234,3
6457,c5,c1,2
6458,c234,c5,1
6459,c1,c1,0
6460,c5,c234,3
6461,c234,c234,1
6462,c234,c1,0
6463,c5,c5,1
6464,c5,c234,1
6465,c234,c1,0
6466,c5,c1,4
6467,c5,c234,1
6468,c5,c5,4
6469,c1,c5,2
6470,c5,c5,2
6471,c5,c5,0
6472,c1,c1,4
6473,c1,c1,3
6474,c1,c234,2
6475,c1,c1,4
6476,c5,c5,0
6477,c5,c234,3
6478,c1,c234,4
6479,c1,c1,2
6480,c5,c234,4
6481,c234,c234,1
6482,c5,c1,1
6483,c5,c234,2
6484,c5,c5,1
6485,c5,c1,0
6486,c1,c5,0
6487,c1,c5,3
6488,c5,c234,4
6489,c234,c234,3
6490,c5,c1,2
6491,c234,c234,3
6492,c234,c234,0
6493,c1,c234,0
6494,c5,c5,3
6495,c1,c234,3
6496,c1,c5,1
6497,c5,c5,4
6498,c1,c234,2
6499,c1,c1,1
6500,c1,c234,3
6501,c1,c1,4
6502,c1,c5,4
6503,c5,c5,3
6504,c5,c5,1
6505,c234,c1,3
6506,c234,c234,4
6507,c5,c5,2
6508,c1,c5,3
6509,c5,c5,3
6510,c234,c5,3
6511,c234,c1,2
6512,c5,c5,0
6513,c5,c5,4
6514,c1,c1,4
6515,c5,c1,4
6516,c5,c5,1
6517,c1,c234,2
6518,c5,c5,0
6519,c1,c5,4
6520,c1,c1,1
6521,c234,c1,0
6522,c1,c5,3
6523,c5,c1,4
6524,c1,c1,1
6525,c234,c5,0
6526,c5,c5,0
6527,c1,c1,3
6528,c1,c1,1
6529,c1,c1,2
6530,c1,c5,4
6531,c234,c1,3
6532,c234,c1,2
6533,c1,c5,0
6534,c234,c234,4
6535,c5,c5,4
6536,c1,c234,3
6537,c234,c1,2
6538,c5,c5,2
6539,c5,c5,0
6540,c234,c234,0
6541,c5,c1,2
6542,c1,c1,2
6543,c5,c234,2
6544,c1,c1,0
6545,c234,c1,3
6546,c234,c5,2
6547,c234,c234,1
6548,c1,c5,2
6549,c1,c1,0
6550,c234,c234,1
6551,c5,c234,4
6552,c1,c1,1
6553,c234,c1,4
6554,c1,c5,0
6555,c1,c1,3
6556,c1,c5,1
6557,c5,c234,1
6558,c234,c234,2
6559,c234,c5,1
6560,c1,c5,2
6561,c1,c5,1
6562,c5,c5,1
6563,c1,c234,0
6564,c5,c5,2
6565,c1,c1,0
6566,c5,c5,2
6567,c1,c1,3
6568,c5,c234,4
6569,c5,c5,4
6570,c1,c5,2
6571,c5,c1,1
6572,c1,c1,1
6573,c5,c5,2
6574,c1,c1,3
6575,c5,c1,2
6576,c1,c1,1
6577,c1,c234,0
6578,c234,c5,2
6579,c5,c5,3
6580,c234,c234,4
6581,c1,c234,1
6582,c5,c1,4
6583,c5,c1,4
6584,c1,c1,4
6585,c1,c1,2
6586,c234,c1,1
6587,c1,c1,4
6588,c1,c1,1
6589,c234,c234,3
6590,c1,c5,3
6591,c1,c1,1
6592,c234,c234,4
6593,c1,c5,2
6594,c5,c5,0
6595,c234,c234,3
6596,c1,c5,3
6597,c1,c234,3
6598,c5,c5,3
6599,c1,c234,4
6600,c5,c1,1
6601,c234,c5,4
6602,c1,c234,0
6603,c1,c5,0
6604,c5,c234,0
6605,c1,c5,1
6606,c234,c5,4
6607,c234,c1,4
6608,c1,c5,0
6609,c234,c1,1
6610,c1,c1,2
6611,c234,c5,0
6612,c234,c1,3
6613,c5,c1,1
6614,c234,c234,2
6615,c1,c5,4
6616,c5,c5,1
6617,c1,c1,4
6618,c234,c234,4
6619,c1,c5,3
6620,c5,c1,0
6621,c5,c1,3
6622,c5,c234,4
6623,c5,c5,1
6624,c5,c234,0
6625,c5,c1,4
6626,c1,c1,4
6627,c5,c5,4
6628,c1,c1,0
6629,c5,c234,3
6630,c5,c1,1
6631,c1,c5,1
6632,c234,c234,2
6633,c5,c5,2
6634,c234,c234,4
6635,c5,c5,0
6636,c5,c5,1
6637,c234,c5,0
6638,c5,c5,0
6639,c234,c1,1
6640,c234,c1,4
6641,c1,c5,1
6642,c234,c5,4
6643,c234,c234,2
6644,c1,c1,3
6645,c1,c1,2
6646,c234,c1,0
6647,c5,c1,1
6648,c1,c234,3
6649,c1,c5,0
6650,c5,c234,3
6651,c1,c234,2
6652,c5,c1,1
6653,c5,c5,2
6654,c5,c5,2
6655,c1,c1,1
6656,c234,c234,0
6657,c5,c234,2
6658,c234,c234,3
6659,c5,c1,2
6660,c5,c1,1
6661,c234,c234,3
6662,c234,c234,1
6663,c234,c1,1
6664,c234,c1,4
6665,c1,c1,4
6666,c1,c1,2
6667,c1,c1,1
6668,c234,c5,4
6669,c234,c1,2
6670,c1,c1,3
6671,c234,c234,0
6672,c234,c234,2
6673,c234,c234,3
6674,c5,c5,1
6675,c234,c234,1
6676,c5,c234,0
6677,c1,c1,2
6678,c1,c1,4
6679,c234,c234,3
6680,c1,c5,4
6681,c1,c1,4
6682,c5,c5,3
6683,c234,c234,3
6684,c1,c1,3
6685,c234,c1,2
6686,c1,c234,3
6687,c234,c234,0
6688,c5,c5,2
6689,c5,c5,0
6690,c234,c234,0
6691,c234,c234,0
6692,c234,c5,1
6693,c1,c5,0
6694,c5,c234,1
6695,c5,c5,4
6696,c1,c234,3
6697,c234,c1,3
6698,c5,c234,0
6699,c1,c1,2
6700,c234,c5,1
6701,c234,c1,0
6702,c1,c5,1
6703,c5,c5,2
6704,c5,c5,4
6705,c1,c1,3
6706,c5,c234,1
6707,c5,c5,1
6708,c1,c234,4
6709,c1,c1,3
6710,c234,c1,2
6711,c234,c234,2
6712,c234,c234,1
6713,c234,c234,3
6714,c1,c1,4
6715,c234,c1,3
6716,c234,c1,1
6717,c234,c1,0
6718,c5,c5,4
6719,c5,c234,1
6720,c5,c1,2
6721,c5,c5,3
6722,c1,c1,0
6723,c1,c1,4
6724,c234,c1,2
6725,c5,c234,2
6726,c1,c234,1
6727,c5,c5,1
6728,c234,c5,2
6729,c1,c234,1
6730,c5,c5,0
6731,c234,c5,0
6732,c5,c234,0
6733,c1,c1,2
6734,c5,c5,4
6735,c234,c234,3
6736,c1,c1,4
6737,c1,c5,1
6738,c5,c1,1
6739,c1,c1,4
6740,c1,c5,0
6741,c234,c5,3
6742,c1,c234,4
6743,c234,c1,3
6744,c234,c5,2
6745,c5,c5,1
6746,c1,c5,4
6747,c1,c1,4
6748,c1,c1,3
6749,c1,c5,3
6750,c5,c5,2
6751,c1,c1,0
6752,c5,c5,4
6753,c1,c1,2
6754,c234,c234,2
6755,c5,c5,0
6756,c1,c1,3
6757,c1,c5,3
6758,c234,c234,0
6759,c234,c234,2
6760,c1,c1,4
6761,c234,c234,2
6762,c5,c234,4
6763,c234,c234,3
6764,c5,c5,2
6765,c234,c234,1
6766,c1,c234,3
6767,c234,c1,3
6768,c1,c1,0
6769,c5,c5,4
6770,c234,c234,0
6771,c5,c234,1
6772,c5,c1,3
6773,c234,c1,0
6774,c5,c5,4
6775,c234,c5,2
6776,c234,c1,4
6777,c1,c5,4
6778,c1,c1,0
6779,c234,c5,2
6780,c5,c5,1
6781,c5,c5,3
6782,c5,c5,1
6783,c234,c234,1
6784,c5,c234,4
6785,c1,c234,0
6786,c234,c1,4
6787,c234,c5,2
6788,c234,c5,1
6789,c5,c5,3
6790,c1,c1,1
6791,c1,c5,1
6792,c234,c234,3
6793,c1,c5,3
6794,c1,c234,0
6795,c234,c5,0
6796,c234,c234,4
6797,c234,c1,1
